Total_minutes_spent,No_of_times_visited,Total_products_purchased,Buy_Probability,Total_cart_value,User_rank
71.15086666666666,6,1,0.16666666666666666,21.42,3.5700000000000003
82.41733333333333,24,6,0.25,151.8,37.95
60.309533333333334,7,1,0.14285714285714285,44.68,6.382857142857143
81.91615,23,1,0.043478260869565216,26.62,1.157391304347826
56.407066666666665,35,1,0.02857142857142857,71.8,2.051428571428571
83.37613333333334,36,2,0.05555555555555555,174.48,9.693333333333332
59.1612,25,1,0.04,68.0,2.72
90.25146666666666,168,11,0.06547619047619048,485.18,31.767738095238098
72.02803333333333,3,1,0.3333333333333333,21.42,7.140000000000001
88.38101666666667,6,2,0.3333333333333333,55.96,18.653333333333332
95.15285,53,1,0.018867924528301886,44.68,0.8430188679245283
83.37753333333333,66,8,0.12121212121212122,305.98,37.08848484848485
111.30281666666666,26,3,0.11538461538461539,95.33,10.999615384615385
79.79711666666667,19,1,0.05263157894736842,32.7,1.7210526315789474
70.44493333333334,14,1,0.07142857142857142,128.18,9.155714285714286
66.83393333333333,20,2,0.1,123.63999999999999,12.363999999999999
93.06503333333333,80,3,0.0375,211.18,7.91925
79.54838333333333,3,1,0.3333333333333333,52.14,17.38
85.55368333333332,19,2,0.10526315789473684,79.14,8.330526315789474
93.45681666666665,36,3,0.08333333333333333,91.62,7.635
80.46526666666666,13,1,0.07692307692307693,21.42,1.647692307692308
75.18496666666667,13,1,0.07692307692307693,21.42,1.647692307692308
61.9577,103,4,0.038834951456310676,82.75,3.2135922330097086
69.36868333333334,30,1,0.03333333333333333,67.3,2.243333333333333
71.26381666666666,24,1,0.041666666666666664,21.42,0.8925000000000001
67.18155,23,1,0.043478260869565216,39.7,1.7260869565217392
79.51888333333333,6,1,0.16666666666666666,32.36,5.393333333333333
70.7208,5,1,0.2,21.42,4.284000000000001
58.86226666666666,22,2,0.09090909090909091,89.36,8.123636363636363
58.47095,6,1,0.16666666666666666,18.96,3.16
59.05558333333333,21,2,0.09523809523809523,97.64,9.299047619047618
59.80505,20,3,0.15,267.14,40.071
68.94520000000001,41,1,0.024390243902439025,55.96,1.364878048780488
86.71873333333333,13,1,0.07692307692307693,35.0,2.6923076923076925
101.37041666666667,15,4,0.26666666666666666,191.79999999999998,51.14666666666666
102.22399999999999,38,1,0.02631578947368421,26.62,0.7005263157894737
100.68406666666667,44,3,0.06818181818181818,122.2,8.331818181818182
66.26311666666666,14,3,0.21428571428571427,105.64,22.637142857142855
82.14043333333333,22,1,0.045454545454545456,21.42,0.9736363636363637
106.76173333333332,55,4,0.07272727272727272,129.36,9.408000000000001
58.05311666666667,12,1,0.08333333333333333,44.68,3.723333333333333
61.13093333333334,8,2,0.25,64.92,16.23
97.03939999999999,27,5,0.18518518518518517,239.7,44.388888888888886
80.30076666666668,42,1,0.023809523809523808,21.42,0.51
111.55436666666667,50,3,0.06,162.12,9.7272
81.54209999999999,40,2,0.05,120.0,6.0
62.117266666666666,14,3,0.21428571428571427,119.84,25.68
63.64658333333333,31,3,0.0967741935483871,64.06,6.199354838709677
93.18445,3,1,0.3333333333333333,39.72,13.239999999999998
72.48461666666667,26,2,0.07692307692307693,111.38,8.567692307692308
73.4324,22,2,0.09090909090909091,73.32000000000001,6.665454545454546
91.64699999999999,43,1,0.023255813953488372,85.02,1.9772093023255812
105.81991666666666,20,1,0.05,30.48,1.524
84.03995,26,1,0.038461538461538464,35.0,1.3461538461538463
56.75201666666667,45,4,0.08888888888888889,121.06,10.76088888888889
104.24933333333334,19,2,0.10526315789473684,79.44,8.362105263157893
113.2148,4,1,0.25,175.72,43.93
57.20968333333334,18,1,0.05555555555555555,44.68,2.482222222222222
97.5802,36,1,0.027777777777777776,115.92,3.2199999999999998
111.96813333333333,54,2,0.037037037037037035,83.96000000000001,3.1096296296296297
92.06415,23,2,0.08695652173913043,84.4,7.339130434782609
79.04176666666667,27,3,0.1111111111111111,130.9,14.544444444444444
101.52076666666667,6,1,0.16666666666666666,39.72,6.619999999999999
88.88981666666668,7,2,0.2857142857142857,60.959999999999994,17.417142857142853
63.77256666666666,14,2,0.14285714285714285,89.36,12.765714285714285
88.04618333333333,12,1,0.08333333333333333,21.42,1.7850000000000001
103.06528333333334,51,4,0.0784313725490196,329.99,25.88156862745098
71.09103333333334,27,3,0.1111111111111111,87.52000000000001,9.724444444444446
102.76808333333334,5,1,0.2,25.72,5.144
55.387299999999996,18,3,0.16666666666666666,134.04,22.339999999999996
76.42405000000001,27,4,0.14814814814814814,139.8,20.711111111111112
99.54171666666666,89,1,0.011235955056179775,95.9,1.0775280898876405
78.4494,45,1,0.022222222222222223,21.42,0.47600000000000003
90.66173333333333,112,1,0.008928571428571428,50.92,0.4546428571428571
78.18935,68,1,0.014705882352941176,21.42,0.315
97.02736666666667,7,1,0.14285714285714285,39.72,5.6742857142857135
56.792500000000004,34,4,0.11764705882352941,178.72,21.025882352941178
79.19980000000001,11,1,0.09090909090909091,30.22,2.747272727272727
88.11976666666666,30,1,0.03333333333333333,22.5,0.75
78.43496666666667,8,1,0.125,21.42,2.6775
112.32303333333333,12,3,0.25,169.39999999999998,42.349999999999994
75.14725,13,1,0.07692307692307693,21.42,1.647692307692308
95.6007,3,1,0.3333333333333333,33.48,11.159999999999998
83.21415,73,5,0.0684931506849315,228.9,15.678082191780822
86.85033333333334,31,2,0.06451612903225806,89.36,5.76516129032258
79.21345,19,2,0.10526315789473684,75.16,7.911578947368421
54.11358333333333,11,2,0.18181818181818182,89.36,16.247272727272726
90.09236666666668,27,3,0.1111111111111111,156.38,17.375555555555554
58.97498333333333,11,4,0.36363636363636365,263.08,95.66545454545454
59.78831666666667,32,2,0.0625,71.64,4.4775
60.995533333333334,29,3,0.10344827586206896,105.64,10.928275862068965
96.38043333333333,15,2,0.13333333333333333,67.7,9.026666666666667
73.82548333333334,48,2,0.041666666666666664,48.739999999999995,2.030833333333333
60.19025,135,3,0.022222222222222223,119.84,2.663111111111111
99.95498333333333,24,4,0.16666666666666666,226.88,37.81333333333333
95.18365,20,5,0.25,182.22,45.555
54.12311666666667,4,1,0.25,60.96,15.24
62.37448333333334,31,1,0.03225806451612903,44.68,1.441290322580645
58.84075,29,3,0.10344827586206896,279.13,28.87551724137931
73.99853333333334,5,2,0.4,41.0,16.400000000000002
56.23081666666667,25,1,0.04,20.24,0.8096
95.15748333333333,13,2,0.15384615384615385,66.1,10.169230769230769
90.14038333333333,70,2,0.02857142857142857,80.6,2.3028571428571425
59.22623333333333,13,1,0.07692307692307693,44.68,3.436923076923077
111.08883333333333,68,10,0.14705882352941177,394.74,58.050000000000004
74.38539999999999,28,1,0.03571428571428571,39.72,1.4185714285714284
59.329899999999995,5,1,0.2,44.68,8.936
78.48428333333332,6,1,0.16666666666666666,21.42,3.5700000000000003
101.68148333333333,76,3,0.039473684210526314,127.24000000000001,5.022631578947369
57.93475,26,1,0.038461538461538464,264.0,10.153846153846155
98.43553333333332,6,1,0.16666666666666666,39.72,6.619999999999999
75.06553333333333,2,1,0.5,21.42,10.71
75.25781666666667,35,1,0.02857142857142857,37.56,1.0731428571428572
81.27458333333334,28,4,0.14285714285714285,134.59,19.227142857142855
95.63341666666666,15,1,0.06666666666666667,39.72,2.6479999999999997
81.3279,24,1,0.041666666666666664,145.56,6.0649999999999995
88.71325,31,1,0.03225806451612903,33.14,1.0690322580645162
98.17096666666666,31,2,0.06451612903225806,89.36,5.76516129032258
60.45981666666667,12,2,0.16666666666666666,75.16,12.526666666666666
90.44059999999999,4,1,0.25,39.72,9.93
84.94755,12,1,0.08333333333333333,42.36,3.53
100.46305000000001,27,1,0.037037037037037035,46.78,1.7325925925925925
67.1018,6,1,0.16666666666666666,44.68,7.446666666666666
102.26501666666667,32,1,0.03125,157.24,4.91375
71.61795000000001,9,2,0.2222222222222222,104.28,23.173333333333332
79.64355,8,2,0.25,56.9,14.225
98.54811666666666,45,1,0.022222222222222223,79.44,1.7653333333333334
79.76223333333334,6,2,0.3333333333333333,51.900000000000006,17.3
73.48255,14,2,0.14285714285714285,75.16,10.737142857142857
56.596016666666664,3,1,0.3333333333333333,28.97,9.656666666666666
80.48943333333334,5,1,0.2,52.14,10.428
79.49688333333333,4,1,0.25,21.42,5.355
70.48649999999999,13,1,0.07692307692307693,79.4,6.107692307692308
96.44683333333334,2,1,0.5,44.68,22.34
66.63941666666666,84,4,0.047619047619047616,188.84,8.992380952380952
100.22758333333333,49,2,0.04081632653061224,63.76,2.6024489795918364
102.25489999999999,9,1,0.1111111111111111,30.48,3.3866666666666667
99.5206,25,4,0.16,115.08,18.4128
112.90090000000001,97,3,0.030927835051546393,132.2,4.088659793814433
112.54876666666668,7,2,0.2857142857142857,79.44,22.697142857142854
85.77878333333334,61,2,0.03278688524590164,252.88,8.291147540983607
110.34376666666667,25,2,0.08,79.53999999999999,6.363199999999999
71.46668333333334,6,2,0.3333333333333333,60.959999999999994,20.319999999999997
79.89666666666668,11,4,0.36363636363636365,112.86,41.04
81.55225,226,8,0.035398230088495575,262.17,9.280353982300886
98.3146,4,1,0.25,39.72,9.93
82.16478333333333,43,1,0.023255813953488372,30.48,0.7088372093023256
74.85091666666668,5,1,0.2,9.98,1.9960000000000002
68.60733333333333,13,2,0.15384615384615385,89.36,13.747692307692308
84.02965,5,2,0.4,341.84,136.736
54.64006666666667,10,3,0.3,105.84,31.752
105.66781666666667,23,1,0.043478260869565216,49.96,2.172173913043478
73.86345,18,1,0.05555555555555555,26.62,1.478888888888889
59.62675,9,1,0.1111111111111111,44.68,4.964444444444444
94.96663333333332,14,1,0.07142857142857142,39.72,2.8371428571428567
70.55565,14,3,0.21428571428571427,162.96,34.92
106.49291666666666,31,1,0.03225806451612903,45.92,1.481290322580645
79.37100000000001,18,2,0.1111111111111111,65.96,7.328888888888888
56.152950000000004,18,5,0.2777777777777778,223.4,62.05555555555556
76.21585,8,2,0.25,42.84,10.71
84.20526666666666,75,5,0.06666666666666667,172.23,11.482
62.76945,25,3,0.12,95.39999999999999,11.447999999999999
112.11068333333333,29,1,0.034482758620689655,44.68,1.5406896551724139
79.0591,11,1,0.09090909090909091,21.42,1.9472727272727275
71.74050000000001,10,1,0.1,134.68,13.468000000000002
103.4831,8,1,0.125,45.34,5.6675
71.75425,70,5,0.07142857142857142,185.12,13.222857142857142
58.71945,39,3,0.07692307692307693,105.64,8.126153846153846
92.3119,6,1,0.16666666666666666,94.34,15.723333333333333
92.19096666666665,5,1,0.2,39.86,7.972
70.51066666666667,16,3,0.1875,268.08000000000004,50.26500000000001
72.89436666666667,35,1,0.02857142857142857,21.42,0.612
69.0923,13,2,0.15384615384615385,234.68,36.104615384615386
75.34801666666667,55,2,0.03636363636363636,124.82000000000001,4.538909090909091
56.52883333333333,29,2,0.06896551724137931,57.1,3.9379310344827587
92.3351,20,1,0.05,239.9,11.995000000000001
101.54973333333334,48,2,0.041666666666666664,79.44,3.3099999999999996
56.40153333333333,11,1,0.09090909090909091,44.68,4.0618181818181816
95.96513333333334,26,2,0.07692307692307693,65.12,5.00923076923077
104.41159999999999,5,1,0.2,109.54,21.908
96.42280000000001,2,2,1.0,132.0,132.0
93.96783333333333,47,3,0.06382978723404255,1787.9099999999999,114.121914893617
74.32053333333333,16,1,0.0625,21.42,1.33875
58.954299999999996,22,2,0.09090909090909091,145.34,13.212727272727273
90.9691,27,1,0.037037037037037035,17.74,0.657037037037037
94.52663333333334,13,1,0.07692307692307693,39.72,3.0553846153846154
90.95413333333333,59,3,0.05084745762711865,114.88,5.84135593220339
60.27161666666667,20,3,0.15,114.42,17.163
66.78106666666666,4,1,0.25,99.42,24.855
79.09179999999999,30,1,0.03333333333333333,21.42,0.7140000000000001
103.67663333333333,18,2,0.1111111111111111,79.44,8.826666666666666
96.53583333333333,8,1,0.125,39.72,4.965
62.25515,28,2,0.07142857142857142,73.6,5.257142857142856
112.05323333333334,24,2,0.08333333333333333,167.64,13.969999999999999
96.26950000000001,15,1,0.06666666666666667,26.62,1.7746666666666666
93.27651666666667,13,1,0.07692307692307693,39.72,3.0553846153846154
77.87316666666668,25,1,0.04,30.22,1.2087999999999999
65.40703333333333,9,1,0.1111111111111111,44.68,4.964444444444444
104.4244,75,2,0.02666666666666667,79.44,2.1184000000000003
67.35125,9,2,0.2222222222222222,60.959999999999994,13.546666666666665
66.09708333333333,9,1,0.1111111111111111,44.68,4.964444444444444
107.87911666666668,21,1,0.047619047619047616,32.64,1.5542857142857143
82.25223333333334,29,1,0.034482758620689655,64.38,2.2199999999999998
106.72768333333333,6,1,0.16666666666666666,110.0,18.333333333333332
74.64055,18,1,0.05555555555555555,30.34,1.6855555555555555
56.23663333333333,7,2,0.2857142857142857,89.36,25.53142857142857
56.340349999999994,6,1,0.16666666666666666,105.92,17.653333333333332
110.24256666666666,44,4,0.09090909090909091,91.58,8.325454545454546
93.43281666666667,7,1,0.14285714285714285,25.46,3.637142857142857
79.86961666666666,14,1,0.07142857142857142,42.84,3.06
74.7123,4,1,0.25,21.42,5.355
61.84746666666667,8,1,0.125,30.48,3.81
82.69445,19,1,0.05263157894736842,37.75,1.9868421052631577
63.73753333333333,12,1,0.08333333333333333,30.48,2.54
61.47260000000001,5,1,0.2,44.68,8.936
102.09585,33,2,0.06060606060606061,120.89999999999999,7.327272727272727
76.50653333333334,9,1,0.1111111111111111,52.48,5.8311111111111105
108.264,10,2,0.2,104.28,20.856
112.04729999999999,43,1,0.023255813953488372,29.0,0.6744186046511628
74.37206666666665,13,1,0.07692307692307693,40.3,3.1
68.70596666666667,73,2,0.0273972602739726,60.96,1.6701369863013698
68.05375,11,2,0.18181818181818182,94.86,17.247272727272726
72.89866666666667,7,1,0.14285714285714285,21.42,3.06
74.51046666666666,9,1,0.1111111111111111,21.42,2.38
99.21149999999999,10,1,0.1,79.96,7.9959999999999996
81.51838333333333,5,1,0.2,21.42,4.284000000000001
93.35668333333334,55,2,0.03636363636363636,221.57999999999998,8.057454545454544
95.47661666666666,57,2,0.03508771929824561,55.96,1.9635087719298245
65.31485,69,6,0.08695652173913043,224.48000000000002,19.52
71.26765,30,1,0.03333333333333333,21.42,0.7140000000000001
70.57481666666666,40,8,0.2,283.06,56.612
57.120733333333334,21,1,0.047619047619047616,44.68,2.1276190476190475
110.8395,16,1,0.0625,57.92,3.62
82.96753333333332,1,2,2.0,72.68,145.36
71.58993333333333,29,3,0.10344827586206896,84.62,8.753793103448276
76.39091666666667,15,2,0.13333333333333333,42.84,5.712000000000001
100.5072,17,1,0.058823529411764705,524.0,30.823529411764707
72.46518333333333,65,3,0.046153846153846156,103.96000000000001,4.798153846153847
69.17728333333334,10,2,0.2,89.36,17.872
108.25048333333334,27,1,0.037037037037037035,283.3,10.492592592592592
84.40943333333333,10,1,0.1,42.98,4.298
69.131,25,1,0.04,49.24,1.9696
63.50843333333333,13,3,0.23076923076923078,105.64,24.37846153846154
84.3071,18,4,0.2222222222222222,144.57999999999998,32.12888888888888
68.53481666666667,10,1,0.1,27.98,2.798
65.90053333333334,37,1,0.02702702702702703,23.62,0.6383783783783784
97.5908,26,2,0.07692307692307693,79.44,6.110769230769231
60.24126666666667,2,2,1.0,70.2,70.2
86.66576666666667,17,1,0.058823529411764705,47.5,2.7941176470588234
58.68126666666667,19,2,0.10526315789473684,75.16,7.911578947368421
58.511383333333335,9,2,0.2222222222222222,516.0,114.66666666666666
98.82806666666667,30,1,0.03333333333333333,28.92,0.9640000000000001
64.30868333333333,15,2,0.13333333333333333,84.38,11.250666666666666
92.09101666666668,53,2,0.03773584905660377,72.46000000000001,2.7343396226415098
58.11455,2,1,0.5,30.48,15.24
92.96123333333334,14,1,0.07142857142857142,70.88,5.062857142857142
102.27061666666667,7,1,0.14285714285714285,25.46,3.637142857142857
102.34095,41,4,0.0975609756097561,119.91999999999999,11.699512195121951
105.74228333333333,87,2,0.022988505747126436,47.980000000000004,1.1029885057471265
99.77525,22,2,0.09090909090909091,119.16,10.832727272727272
87.47703333333334,182,1,0.005494505494505495,30.22,0.16604395604395605
70.60041666666666,8,2,0.25,82.38,20.595
90.77971666666667,15,1,0.06666666666666667,52.14,3.476
87.81616666666667,23,1,0.043478260869565216,52.48,2.2817391304347825
84.00661666666666,7,1,0.14285714285714285,21.42,3.06
108.14078333333333,9,1,0.1111111111111111,32.74,3.637777777777778
57.81385,8,1,0.125,265.64,33.205
82.35336666666667,8,2,0.25,50.92,12.73
60.89258333333333,44,4,0.09090909090909091,208.96,18.996363636363636
82.6878,14,1,0.07142857142857142,9.98,0.7128571428571429
98.13246666666667,61,1,0.01639344262295082,32.7,0.5360655737704919
63.028933333333335,48,4,0.08333333333333333,150.32,12.526666666666666
78.51391666666667,10,1,0.1,39.7,3.9700000000000006
96.10501666666667,4,1,0.25,39.72,9.93
113.11988333333333,5,1,0.2,61.0,12.200000000000001
66.42103333333334,14,1,0.07142857142857142,51.5,3.6785714285714284
100.67596666666667,18,2,0.1111111111111111,79.44,8.826666666666666
101.42688333333334,8,1,0.125,39.72,4.965
71.00646666666667,11,1,0.09090909090909091,22.98,2.0890909090909093
108.85808333333333,11,1,0.09090909090909091,16.46,1.4963636363636366
106.41733333333333,6,1,0.16666666666666666,94.34,15.723333333333333
54.55363333333333,74,2,0.02702702702702703,76.84,2.076756756756757
59.05513333333333,18,3,0.16666666666666666,227.42,37.90333333333333
74.71785,34,2,0.058823529411764705,42.84,2.52
89.04583333333333,18,2,0.1111111111111111,101.84,11.315555555555555
73.70343333333334,35,1,0.02857142857142857,44.68,1.2765714285714285
85.11871666666666,13,1,0.07692307692307693,28.44,2.187692307692308
92.28221666666667,22,1,0.045454545454545456,39.72,1.8054545454545454
110.15578333333333,3,1,0.3333333333333333,59.98,19.993333333333332
58.27095,7,1,0.14285714285714285,80.54,11.505714285714285
89.14840000000001,14,1,0.07142857142857142,27.64,1.9742857142857142
79.68401666666666,20,2,0.1,48.95,4.8950000000000005
82.50076666666668,91,1,0.01098901098901099,43.9,0.4824175824175824
105.05665,6,2,0.3333333333333333,1199.92,399.97333333333336
85.21281666666667,58,2,0.034482758620689655,79.88,2.7544827586206893
66.50943333333333,11,1,0.09090909090909091,47.98,4.361818181818181
90.00318333333333,33,3,0.09090909090909091,95.25999999999999,8.66
112.88028333333334,1,1,1.0,26.9,26.9
102.14638333333333,18,2,0.1111111111111111,59.400000000000006,6.6000000000000005
96.35674999999999,23,1,0.043478260869565216,39.72,1.7269565217391303
86.3093,24,1,0.041666666666666664,21.42,0.8925000000000001
88.1493,10,1,0.1,39.72,3.972
75.113,44,2,0.045454545454545456,96.82,4.40090909090909
101.92213333333333,75,1,0.013333333333333334,44.68,0.5957333333333333
103.1985,47,2,0.0425531914893617,140.57999999999998,5.982127659574467
53.99021666666667,22,2,0.09090909090909091,89.36,8.123636363636363
62.402966666666664,32,1,0.03125,32.98,1.030625
58.09728333333333,40,3,0.075,103.25999999999999,7.744499999999999
70.27956666666667,20,2,0.1,105.64,10.564
73.25476666666667,16,1,0.0625,44.68,2.7925
98.09638333333334,9,1,0.1111111111111111,39.72,4.413333333333333
54.6617,64,4,0.0625,216.78,13.54875
77.09651666666667,2,1,0.5,524.0,262.0
95.56446666666668,30,1,0.03333333333333333,29.28,0.976
90.9826,21,1,0.047619047619047616,39.72,1.8914285714285712
58.41716666666667,8,1,0.125,44.68,5.585
74.60018333333333,16,2,0.125,61.14,7.6425
55.5837,14,1,0.07142857142857142,25.46,1.8185714285714285
70.59915,125,3,0.024,459.48,11.02752
82.12013333333333,30,1,0.03333333333333333,40.3,1.3433333333333333
101.8723,40,3,0.075,82.58,6.193499999999999
88.73045,34,1,0.029411764705882353,161.84,4.76
73.08586666666666,5,1,0.2,52.14,10.428
56.20625,26,2,0.07692307692307693,84.4,6.492307692307693
94.72913333333332,14,1,0.07142857142857142,79.4,5.671428571428572
94.99076666666666,38,4,0.10526315789473684,195.56,20.585263157894737
89.72916666666667,52,3,0.057692307692307696,91.0,5.25
53.59843333333333,8,3,0.375,293.64,110.115
112.97401666666666,74,2,0.02702702702702703,72.42,1.9572972972972975
75.59175,29,1,0.034482758620689655,42.84,1.477241379310345
95.04481666666668,55,2,0.03636363636363636,60.480000000000004,2.1992727272727275
83.9038,15,1,0.06666666666666667,21.42,1.4280000000000002
112.9881,15,1,0.06666666666666667,39.72,2.6479999999999997
75.85426666666667,34,1,0.029411764705882353,44.68,1.3141176470588236
90.80295,74,6,0.08108108108108109,263.54,21.36810810810811
85.08816666666667,18,2,0.1111111111111111,66.1,7.344444444444443
90.50483333333334,13,1,0.07692307692307693,39.72,3.0553846153846154
82.60638333333333,16,1,0.0625,30.48,1.905
94.57978333333334,10,1,0.1,39.7,3.9700000000000006
57.80696666666667,12,1,0.08333333333333333,30.48,2.54
106.32806666666667,45,4,0.08888888888888889,372.76,33.13422222222222
103.84353333333334,12,2,0.16666666666666666,72.68,12.113333333333333
80.47503333333334,25,2,0.08,77.42,6.1936
93.09833333333333,52,5,0.09615384615384616,180.8,17.384615384615387
72.25448333333334,22,4,0.18181818181818182,255.54000000000002,46.46181818181819
82.98058333333333,139,6,0.04316546762589928,254.28,10.97611510791367
110.71918333333333,25,3,0.12,119.16,14.299199999999999
65.62703333333333,7,1,0.14285714285714285,107.46,15.35142857142857
54.85418333333334,20,2,0.1,75.16,7.516
59.07921666666667,33,2,0.06060606060606061,89.36,5.415757575757576
79.48401666666668,6,2,0.3333333333333333,42.84,14.280000000000001
66.35495,4,1,0.25,99.42,24.855
79.09736666666666,9,2,0.2222222222222222,110.8,24.62222222222222
57.55316666666667,13,1,0.07692307692307693,44.68,3.436923076923077
63.84786666666666,11,1,0.09090909090909091,44.68,4.0618181818181816
72.46608333333333,19,1,0.05263157894736842,44.68,2.351578947368421
96.85488333333333,9,6,0.6666666666666666,238.32,158.88
107.82459999999999,19,1,0.05263157894736842,59.4,3.126315789473684
53.96723333333333,5,1,0.2,90.0,18.0
75.65923333333333,40,1,0.025,120.9,3.0225000000000004
53.565000000000005,13,2,0.15384615384615385,89.36,13.747692307692308
93.34195,8,3,0.375,119.16,44.685
65.0713,21,1,0.047619047619047616,30.48,1.4514285714285713
61.04725,11,2,0.18181818181818182,89.36,16.247272727272726
71.05783333333333,3,1,0.3333333333333333,21.42,7.140000000000001
106.07171666666666,27,3,0.1111111111111111,101.03999999999999,11.226666666666665
54.54516666666667,57,1,0.017543859649122806,98.97,1.736315789473684
102.81046666666666,44,1,0.022727272727272728,29.82,0.6777272727272727
106.56556666666667,26,1,0.038461538461538464,37.75,1.451923076923077
92.80798333333334,61,4,0.06557377049180328,132.26,8.672786885245902
73.27045,6,1,0.16666666666666666,37.98,6.329999999999999
65.42123333333333,19,2,0.10526315789473684,89.36,9.406315789473684
92.07565,29,1,0.034482758620689655,39.72,1.369655172413793
111.1381,33,1,0.030303030303030304,135.34,4.1012121212121215
56.701350000000005,20,2,0.1,75.16,7.516
59.91758333333333,14,2,0.14285714285714285,77.68,11.097142857142858
64.06401666666666,155,4,0.025806451612903226,328.96000000000004,8.489290322580645
73.99795,14,3,0.21428571428571427,143.92000000000002,30.840000000000003
94.83485,15,1,0.06666666666666667,39.72,2.6479999999999997
104.9096,50,3,0.06,289.97,17.3982
82.63889999999999,8,1,0.125,21.42,2.6775
84.15611666666668,6,3,0.5,91.44,45.72
76.8787,20,4,0.2,128.84,25.768
63.816383333333334,27,3,0.1111111111111111,133.02,14.780000000000001
88.32406666666667,26,1,0.038461538461538464,50.15,1.9288461538461539
110.41395000000001,8,1,0.125,62.75,7.84375
53.958083333333335,12,1,0.08333333333333333,44.68,3.723333333333333
81.67591666666667,59,1,0.01694915254237288,151.84,2.573559322033898
75.22128333333333,66,6,0.09090909090909091,669.02,60.82
55.65828333333333,16,1,0.0625,52.14,3.25875
97.86268333333334,8,1,0.125,39.2,4.9
113.11065,6,1,0.16666666666666666,39.72,6.619999999999999
74.93811666666667,85,1,0.011764705882352941,30.48,0.35858823529411765
80.67886666666666,37,1,0.02702702702702703,47.92,1.2951351351351352
105.29606666666668,24,1,0.041666666666666664,32.74,1.3641666666666667
57.31178333333333,13,2,0.15384615384615385,89.36,13.747692307692308
59.79378333333333,9,1,0.1111111111111111,26.62,2.957777777777778
65.63203333333334,1,1,1.0,27.0,27.0
66.72496666666667,45,2,0.044444444444444446,86.42,3.8408888888888892
98.50376666666666,44,3,0.06818181818181818,136.86,9.331363636363637
62.49086666666667,77,3,0.03896103896103896,114.88,4.475844155844156
75.9019,2,1,0.5,32.7,16.35
99.59223333333333,3,1,0.3333333333333333,26.18,8.726666666666667
72.99121666666666,18,2,0.1111111111111111,51.9,5.766666666666667
95.83076666666666,7,1,0.14285714285714285,90.66,12.95142857142857
73.20465,6,2,0.3333333333333333,42.84,14.280000000000001
72.9184,166,30,0.18072289156626506,1142.96,206.55903614457833
58.511700000000005,34,2,0.058823529411764705,89.36,5.2564705882352944
72.11819999999999,32,4,0.125,140.86,17.6075
76.69223333333333,31,2,0.06451612903225806,121.91999999999999,7.865806451612902
103.16985,34,2,0.058823529411764705,93.24,5.484705882352941
87.09638333333334,195,2,0.010256410256410256,58.75,0.6025641025641025
96.92535,5,1,0.2,39.72,7.944
101.33825,7,1,0.14285714285714285,38.0,5.428571428571428
78.96625,17,1,0.058823529411764705,21.42,1.26
61.01425,16,3,0.1875,105.64,19.8075
78.23141666666668,52,2,0.038461538461538464,50.19,1.9303846153846154
73.84406666666668,23,3,0.13043478260869565,91.44,11.92695652173913
78.02906666666667,56,1,0.017857142857142856,21.42,0.3825
81.90838333333333,11,3,0.2727272727272727,225.54000000000002,61.510909090909095
55.49366666666666,4,1,0.25,44.68,11.17
100.55401666666667,32,3,0.09375,119.84,11.235
106.7672,256,6,0.0234375,263.04,6.165000000000001
59.5411,2,1,0.5,52.14,26.07
57.270599999999995,6,1,0.16666666666666666,44.68,7.446666666666666
56.10901666666667,28,6,0.21428571428571427,240.2,51.47142857142857
85.29424999999999,4,1,0.25,32.0,8.0
58.69311666666667,13,2,0.15384615384615385,75.16,11.563076923076924
59.9619,3,1,0.3333333333333333,30.48,10.16
55.072199999999995,4,2,0.5,58.900000000000006,29.450000000000003
88.58368333333333,17,2,0.11764705882352941,129.82,15.272941176470587
58.87845,12,3,0.25,105.64,26.41
74.22869999999999,36,4,0.1111111111111111,120.30000000000001,13.366666666666667
62.89548333333333,24,3,0.125,72.56,9.07
66.49411666666667,4,1,0.25,66.41,16.6025
65.84586666666667,18,3,0.16666666666666666,91.44,15.239999999999998
105.77086666666668,16,1,0.0625,59.4,3.7125
91.11521666666665,21,2,0.09523809523809523,63.22,6.02095238095238
76.86978333333333,4,2,0.5,85.68,42.84
97.83873333333332,23,2,0.08695652173913043,79.44,6.907826086956521
104.0085,11,1,0.09090909090909091,36.5,3.3181818181818183
95.35228333333333,5,1,0.2,39.72,7.944
58.275200000000005,15,1,0.06666666666666667,44.68,2.978666666666667
68.28166666666667,13,3,0.23076923076923078,121.92,28.135384615384616
101.12996666666666,4,1,0.25,36.24,9.06
87.4123,10,2,0.2,42.72,8.544
97.06923333333334,72,3,0.041666666666666664,86.52,3.6049999999999995
70.96246666666666,9,2,0.2222222222222222,147.7,32.822222222222216
100.19805,8,1,0.125,655.94,81.9925
95.51496666666667,15,1,0.06666666666666667,52.14,3.476
73.78566666666667,13,2,0.15384615384615385,86.42,13.295384615384616
78.16348333333333,10,1,0.1,32.0,3.2
106.04903333333333,95,14,0.14736842105263157,556.22,81.96926315789473
94.88373333333334,11,1,0.09090909090909091,32.7,2.972727272727273
95.95038333333333,9,1,0.1111111111111111,39.72,4.413333333333333
56.42511666666667,32,1,0.03125,44.68,1.39625
54.34856666666667,5,1,0.2,44.68,8.936
106.734,4,1,0.25,61.92,15.48
102.56675,10,3,0.3,99.25,29.775
106.35416666666667,10,1,0.1,39.72,3.972
